client_id,session_id,hit_timestamp,page_path,previous_page_path
u0262,s0262,2024-01-01 16:12:53,/cart,/home
u0262,s0262,2024-01-01 16:13:24,/search,/cart
u0262,s0262,2024-01-01 16:13:32,/exit,/search
u0263,s0263,2024-01-01 22:58:00,/search,
u0263,s0263,2024-01-01 22:58:14,/checkout,/search
u0263,s0263,2024-01-01 22:58:46,/cart,/checkout
u0263,s0263,2024-01-01 22:59:46,/search,/cart
u0263,s0263,2024-01-01 23:00:34,/exit,/search
u0264,s0264,2024-01-02 06:15:00,/cart,
u0264,s0264,2024-01-02 06:15:21,/checkout,/cart
u0264,s0264,2024-01-02 06:16:01,/home,/checkout
u0264,s0264,2024-01-02 06:16:10,/exit,/home
u0265,s0265,2024-01-01 22:46:00,/checkout,
u0265,s0265,2024-01-01 22:46:21,/product,/checkout
u0265,s0265,2024-01-01 22:46:35,/exit,/product
u0266,s0266,2024-01-02 09:18:00,/checkout,
u0266,s0266,2024-01-02 09:18:33,/exit,/checkout
u0267,s0267,2024-01-02 06:48:00,/exit,
u0268,s0268,2024-01-02 06:04:00,/cart,
u0268,s0268,2024-01-02 06:04:10,/checkout,/cart
u0268,s0268,2024-01-02 06:04:52,/cart,/checkout
u0268,s0268,2024-01-02 06:05:09,/product,/cart
u0268,s0268,2024-01-02 06:06:00,/product,/product
u0268,s0268,2024-01-02 06:06:31,/home,/product
u0268,s0268,2024-01-02 06:06:38,/exit,/home
u0269,s0269,2024-01-02 03:51:00,/product,
u0269,s0269,2024-01-02 03:51:51,/exit,/product
u0270,s0270,2024-01-02 09:34:00,/exit,
u0271,s0271,2024-01-02 04:12:00,/search,
u0271,s0271,2024-01-02 04:12:40,/checkout,/search
u0271,s0271,2024-01-02 04:13:08,/search,/checkout
u0272,s0272,2024-01-02 05:16:00,/checkout,
u0272,s0272,2024-01-02 05:16:46,/exit,/checkout
u0273,s0273,2024-01-01 18:02:00,/search,
u0273,s0273,2024-01-01 18:02:22,/home,/search
u0273,s0273,2024-01-01 18:02:48,/checkout,/home
u0273,s0273,2024-01-01 18:03:24,/product,/checkout
u0273,s0273,2024-01-01 18:04:01,/cart,/product
u0274,s0274,2024-01-01 21:22:00,/exit,
u0275,s0275,2024-01-01 12:12:00,/product,
u0275,s0275,2024-01-01 12:12:11,/home,/product
u0275,s0275,2024-01-01 12:12:47,/home,/home
u0275,s0275,2024-01-01 12:13:30,/product,/home
u0275,s0275,2024-01-01 12:13:37,/home,/product
u0275,s0275,2024-01-01 12:14:21,/search,/home
u0275,s0275,2024-01-01 12:15:13,/exit,/search
u0276,s0276,2024-01-01 21:36:00,/exit,
u0277,s0277,2024-01-01 11:32:00,/home,
u0277,s0277,2024-01-01 11:32:45,/cart,/home
u0277,s0277,2024-01-01 11:33:39,/search,/cart
u0277,s0277,2024-01-01 11:34:07,/checkout,/search
u0277,s0277,2024-01-01 11:34:51,/home,/checkout
u0277,s0277,2024-01-01 11:35:12,/search,/home
u0277,s0277,2024-01-01 11:35:40,/home,/search
u0277,s0277,2024-01-01 11:36:12,/checkout,/home
u0277,s0277,2024-01-01 11:36:21,/exit,/checkout
u0278,s0278,2024-01-02 07:59:00,/product,
u0278,s0278,2024-01-02 07:59:51,/exit,/product
u0279,s0279,2024-01-01 21:11:00,/home,
u0279,s0279,2024-01-01 21:11:22,/search,/home
u0279,s0279,2024-01-01 21:12:18,/exit,/search
u0280,s0280,2024-01-01 14:08:00,/cart,
u0280,s0280,2024-01-01 14:08:21,/home,/cart
u0280,s0280,2024-01-01 14:09:07,/checkout,/home
u0280,s0280,2024-01-01 14:09:35,/search,/checkout
u0281,s0281,2024-01-02 04:04:00,/checkout,
u0281,s0281,2024-01-02 04:04:13,/product,/checkout
u0281,s0281,2024-01-02 04:04:58,/home,/product
u0281,s0281,2024-01-02 04:05:47,/checkout,/home
u0281,s0281,2024-01-02 04:06:02,/search,/checkout
u0281,s0281,2024-01-02 04:06:33,/search,/search
u0281,s0281,2024-01-02 04:06:56,/product,/search
u0281,s0281,2024-01-02 04:07:53,/cart,/product
u0281,s0281,2024-01-02 04:08:50,/cart,/cart
u0281,s0281,2024-01-02 04:09:00,/home,/cart
u0282,s0282,2024-01-02 09:31:00,/search,
u0282,s0282,2024-01-02 09:31:18,/home,/search
u0282,s0282,2024-01-02 09:31:55,/exit,/home
u0283,s0283,2024-01-01 17:11:00,/search,
u0283,s0283,2024-01-01 17:11:16,/exit,/search
u0284,s0284,2024-01-01 23:56:00,/product,
u0284,s0284,2024-01-01 23:56:28,/checkout,/product
u0284,s0284,2024-01-01 23:57:28,/checkout,/checkout
u0284,s0284,2024-01-01 23:58:20,/checkout,/checkout
u0284,s0284,2024-01-01 23:59:11,/search,/checkout
u0284,s0284,2024-01-01 23:59:49,/cart,/search
u0284,s0284,2024-01-01 23:59:55,/home,/cart
u0284,s0284,2024-01-02 00:00:28,/checkout,/home
u0285,s0285,2024-01-02 09:08:00,/search,
u0285,s0285,2024-01-02 09:08:58,/checkout,/search
u0285,s0285,2024-01-02 09:09:15,/product,/checkout
u0285,s0285,2024-01-02 09:09:58,/cart,/product
u0285,s0285,2024-01-02 09:10:35,/product,/cart
u0285,s0285,2024-01-02 09:10:41,/product,/product
u0285,s0285,2024-01-02 09:10:59,/checkout,/product
u0285,s0285,2024-01-02 09:11:10,/product,/checkout
u0285,s0285,2024-01-02 09:11:51,/home,/product
u0286,s0286,2024-01-01 10:30:00,/product,
u0286,s0286,2024-01-01 10:30:53,/search,/product
u0286,s0286,2024-01-01 10:31:05,/product,/search
u0286,s0286,2024-01-01 10:31:49,/checkout,/product
u0286,s0286,2024-01-01 10:32:43,/search,/checkout
u0286,s0286,2024-01-01 10:33:16,/exit,/search
u0287,s0287,2024-01-01 20:26:00,/cart,
u0287,s0287,2024-01-01 20:26:22,/search,/cart
u0287,s0287,2024-01-01 20:26:33,/product,/search
u0287,s0287,2024-01-01 20:26:45,/product,/product
u0287,s0287,2024-01-01 20:27:45,/cart,/product
u0287,s0287,2024-01-01 20:28:09,/checkout,/cart
u0287,s0287,2024-01-01 20:28:54,/product,/checkout
u0287,s0287,2024-01-01 20:29:22,/home,/product
u0287,s0287,2024-01-01 20:29:54,/product,/home
u0288,s0288,2024-01-01 14:01:00,/search,
u0288,s0288,2024-01-01 14:01:15,/product,/search
u0288,s0288,2024-01-01 14:02:03,/home,/product
u0288,s0288,2024-01-01 14:02:30,/exit,/home
u0289,s0289,2024-01-01 21:15:00,/exit,
u0290,s0290,2024-01-02 04:00:00,/home,
u0290,s0290,2024-01-02 04:00:34,/cart,/home
u0290,s0290,2024-01-02 04:01:29,/home,/cart
u0290,s0290,2024-01-02 04:01:50,/exit,/home
u0291,s0291,2024-01-01 19:56:00,/search,
u0291,s0291,2024-01-01 19:56:14,/exit,/search
u0292,s0292,2024-01-02 06:28:00,/home,
u0292,s0292,2024-01-02 06:28:51,/product,/home
u0292,s0292,2024-01-02 06:29:03,/exit,/product
u0293,s0293,2024-01-02 09:34:00,/checkout,
u0293,s0293,2024-01-02 09:34:13,/exit,/checkout
u0294,s0294,2024-01-01 23:38:00,/search,
u0294,s0294,2024-01-01 23:38:21,/product,/search
u0294,s0294,2024-01-01 23:39:21,/checkout,/product
u0294,s0294,2024-01-01 23:40:12,/search,/checkout
u0295,s0295,2024-01-01 20:23:00,/home,
u0295,s0295,2024-01-01 20:23:32,/checkout,/home
u0295,s0295,2024-01-01 20:24:13,/exit,/checkout
u0296,s0296,2024-01-02 04:54:00,/product,
u0296,s0296,2024-01-02 04:54:59,/home,/product
u0296,s0296,2024-01-02 04:55:06,/home,/home
u0296,s0296,2024-01-02 04:55:55,/product,/home
u0297,s0297,2024-01-01 22:44:00,/search,
u0297,s0297,2024-01-01 22:44:39,/product,/search
u0297,s0297,2024-01-01 22:44:54,/cart,/product
u0297,s0297,2024-01-01 22:45:49,/product,/cart
u0297,s0297,2024-01-01 22:46:34,/cart,/product
u0297,s0297,2024-01-01 22:46:43,/home,/cart
u0297,s0297,2024-01-01 22:47:25,/product,/home
u0297,s0297,2024-01-01 22:47:31,/home,/product
u0297,s0297,2024-01-01 22:48:14,/product,/home
u0298,s0298,2024-01-02 06:53:00,/exit,
u0299,s0299,2024-01-02 07:32:00,/product,
u0299,s0299,2024-01-02 07:32:35,/home,/product
u0299,s0299,2024-01-02 07:32:50,/product,/home
u0300,s0300,2024-01-02 07:20:00,/home,
u0300,s0300,2024-01-02 07:20:48,/cart,/home
u0300,s0300,2024-01-02 07:20:59,/product,/cart
u0300,s0300,2024-01-02 07:21:12,/checkout,/product
u0300,s0300,2024-01-02 07:21:46,/search,/checkout
u0300,s0300,2024-01-02 07:22:07,/product,/search
u0300,s0300,2024-01-02 07:22:25,/search,/product
u0301,s0301,2024-01-02 03:53:00,/product,
u0301,s0301,2024-01-02 03:53:21,/cart,/product
u0301,s0301,2024-01-02 03:54:09,/search,/cart
u0301,s0301,2024-01-02 03:54:24,/exit,/search
u0302,s0302,2024-01-01 18:39:00,/product,
u0302,s0302,2024-01-01 18:39:26,/product,/product
u0302,s0302,2024-01-01 18:39:50,/exit,/product
u0303,s0303,2024-01-01 21:39:00,/product,
u0303,s0303,2024-01-01 21:39:24,/product,/product
u0303,s0303,2024-01-01 21:39:51,/home,/product
u0303,s0303,2024-01-01 21:40:26,/exit,/home
u0304,s0304,2024-01-02 00:22:00,/home,
u0304,s0304,2024-01-02 00:22:30,/checkout,/home
u0304,s0304,2024-01-02 00:23:05,/checkout,/checkout
u0304,s0304,2024-01-02 00:23:42,/home,/checkout
u0304,s0304,2024-01-02 00:24:41,/product,/home
u0304,s0304,2024-01-02 00:25:40,/cart,/product
u0304,s0304,2024-01-02 00:25:57,/checkout,/cart
u0304,s0304,2024-01-02 00:26:28,/home,/checkout
u0304,s0304,2024-01-02 00:27:08,/checkout,/home
u0305,s0305,2024-01-02 00:39:00,/cart,
u0305,s0305,2024-01-02 00:39:28,/product,/cart
u0305,s0305,2024-01-02 00:40:02,/exit,/product
u0306,s0306,2024-01-02 08:01:00,/cart,
u0306,s0306,2024-01-02 08:01:40,/search,/cart
u0306,s0306,2024-01-02 08:02:38,/cart,/search
u0306,s0306,2024-01-02 08:03:27,/exit,/cart
u0307,s0307,2024-01-01 20:20:00,/cart,
u0307,s0307,2024-01-01 20:20:21,/product,/cart
u0307,s0307,2024-01-01 20:21:11,/exit,/product
u0308,s0308,2024-01-01 22:51:00,/search,
u0308,s0308,2024-01-01 22:51:37,/search,/search
u0308,s0308,2024-01-01 22:51:47,/cart,/search
u0308,s0308,2024-01-01 22:52:16,/search,/cart
u0309,s0309,2024-01-01 13:34:00,/search,
u0309,s0309,2024-01-01 13:34:14,/exit,/search
u0310,s0310,2024-01-02 09:15:00,/checkout,
u0310,s0310,2024-01-02 09:15:06,/exit,/checkout
u0311,s0311,2024-01-01 11:36:00,/product,
u0311,s0311,2024-01-01 11:36:32,/search,/product
u0311,s0311,2024-01-01 11:37:12,/checkout,/search
u0311,s0311,2024-01-01 11:37:32,/search,/checkout
u0311,s0311,2024-01-01 11:37:55,/exit,/search
u0312,s0312,2024-01-01 12:27:00,/checkout,
u0312,s0312,2024-01-01 12:27:16,/exit,/checkout
u0313,s0313,2024-01-01 13:53:00,/product,
u0313,s0313,2024-01-01 13:53:20,/home,/product
u0313,s0313,2024-01-01 13:53:39,/home,/home
u0313,s0313,2024-01-01 13:54:02,/search,/home
u0313,s0313,2024-01-01 13:54:51,/product,/search
u0313,s0313,2024-01-01 13:55:51,/exit,/product
u0314,s0314,2024-01-01 23:51:00,/search,
u0314,s0314,2024-01-01 23:51:18,/home,/search
u0314,s0314,2024-01-01 23:52:03,/cart,/home
u0314,s0314,2024-01-01 23:52:11,/search,/cart
u0314,s0314,2024-01-01 23:52:31,/exit,/search
u0315,s0315,2024-01-02 00:02:00,/search,
u0315,s0315,2024-01-02 00:02:31,/cart,/search
u0315,s0315,2024-01-02 00:03:24,/checkout,/cart
u0315,s0315,2024-01-02 00:04:22,/cart,/checkout
u0315,s0315,2024-01-02 00:04:34,/exit,/cart
u0316,s0316,2024-01-02 01:14:00,/home,
u0316,s0316,2024-01-02 01:14:39,/cart,/home
u0316,s0316,2024-01-02 01:15:25,/checkout,/cart
u0316,s0316,2024-01-02 01:15:59,/home,/checkout
u0316,s0316,2024-01-02 01:16:08,/cart,/home
u0316,s0316,2024-01-02 01:16:14,/home,/cart
u0316,s0316,2024-01-02 01:16:26,/exit,/home
u0317,s0317,2024-01-01 13:41:00,/product,
u0317,s0317,2024-01-01 13:41:37,/home,/product
u0317,s0317,2024-01-01 13:41:47,/exit,/home
u0318,s0318,2024-01-01 18:31:00,/search,
u0318,s0318,2024-01-01 18:31:45,/checkout,/search
u0318,s0318,2024-01-01 18:32:16,/search,/checkout
u0318,s0318,2024-01-01 18:32:30,/cart,/search
u0319,s0319,2024-01-01 16:24:00,/product,
u0319,s0319,2024-01-01 16:24:38,/search,/product
u0319,s0319,2024-01-01 16:25:11,/home,/search
u0319,s0319,2024-01-01 16:26:07,/home,/home
u0319,s0319,2024-01-01 16:26:56,/home,/home
u0319,s0319,2024-01-01 16:27:39,/exit,/home
u0320,s0320,2024-01-01 20:38:00,/home,
u0320,s0320,2024-01-01 20:38:55,/home,/home
u0320,s0320,2024-01-01 20:39:54,/exit,/home
u0321,s0321,2024-01-02 08:27:00,/product,
u0321,s0321,2024-01-02 08:27:54,/checkout,/product
u0321,s0321,2024-01-02 08:28:46,/product,/checkout
u0321,s0321,2024-01-02 08:29:44,/product,/product
u0321,s0321,2024-01-02 08:29:53,/exit,/product
u0322,s0322,2024-01-01 13:38:00,/product,
u0322,s0322,2024-01-01 13:38:26,/product,/product
u0322,s0322,2024-01-01 13:39:12,/product,/product
u0322,s0322,2024-01-01 13:39:23,/product,/product
u0322,s0322,2024-01-01 13:39:58,/cart,/product
u0322,s0322,2024-01-01 13:40:28,/search,/cart
u0322,s0322,2024-01-01 13:41:23,/search,/search
u0322,s0322,2024-01-01 13:41:59,/home,/search
u0323,s0323,2024-01-02 01:51:00,/checkout,
u0323,s0323,2024-01-02 01:51:19,/checkout,/checkout
u0323,s0323,2024-01-02 01:51:51,/product,/checkout
u0323,s0323,2024-01-02 01:52:43,/exit,/product
u0324,s0324,2024-01-01 16:14:00,/product,
u0324,s0324,2024-01-01 16:14:18,/exit,/product
u0325,s0325,2024-01-01 18:50:00,/checkout,
u0325,s0325,2024-01-01 18:50:26,/checkout,/checkout
u0325,s0325,2024-01-01 18:50:40,/checkout,/checkout
u0325,s0325,2024-01-01 18:51:07,/checkout,/checkout
u0325,s0325,2024-01-01 18:52:02,/product,/checkout
u0326,s0326,2024-01-02 05:43:00,/home,
u0326,s0326,2024-01-02 05:43:15,/cart,/home
u0326,s0326,2024-01-02 05:44:03,/home,/cart
u0326,s0326,2024-01-02 05:44:38,/search,/home
u0326,s0326,2024-01-02 05:44:45,/product,/search
u0326,s0326,2024-01-02 05:45:23,/cart,/product
u0327,s0327,2024-01-02 00:15:00,/checkout,
u0327,s0327,2024-01-02 00:15:28,/checkout,/checkout
u0327,s0327,2024-01-02 00:15:46,/checkout,/checkout
u0327,s0327,2024-01-02 00:16:33,/checkout,/checkout
u0328,s0328,2024-01-01 17:20:00,/search,
u0328,s0328,2024-01-01 17:20:35,/exit,/search
u0329,s0329,2024-01-02 00:59:00,/product,
u0329,s0329,2024-01-02 00:59:29,/product,/product
u0329,s0329,2024-01-02 01:00:18,/exit,/product
u0330,s0330,2024-01-02 04:59:00,/exit,
u0331,s0331,2024-01-01 13:10:00,/product,
u0331,s0331,2024-01-01 13:10:33,/cart,/product
u0331,s0331,2024-01-01 13:10:41,/checkout,/cart
u0331,s0331,2024-01-01 13:11:04,/cart,/checkout
u0331,s0331,2024-01-01 13:11:32,/cart,/cart
u0331,s0331,2024-01-01 13:12:11,/exit,/cart
u0332,s0332,2024-01-01 18:23:00,/product,
u0332,s0332,2024-01-01 18:23:21,/exit,/product
u0333,s0333,2024-01-01 21:08:00,/exit,
u0334,s0334,2024-01-01 16:02:00,/cart,
u0334,s0334,2024-01-01 16:02:09,/home,/cart
u0334,s0334,2024-01-01 16:02:23,/cart,/home
u0334,s0334,2024-01-01 16:03:00,/cart,/cart
u0334,s0334,2024-01-01 16:03:53,/search,/cart
u0334,s0334,2024-01-01 16:04:11,/home,/search
u0335,s0335,2024-01-02 00:02:00,/cart,
u0335,s0335,2024-01-02 00:02:58,/home,/cart
u0335,s0335,2024-01-02 00:03:41,/exit,/home
u0336,s0336,2024-01-01 11:03:00,/checkout,
u0336,s0336,2024-01-01 11:03:51,/cart,/checkout
u0336,s0336,2024-01-01 11:04:30,/search,/cart
u0336,s0336,2024-01-01 11:04:57,/home,/search
u0336,s0336,2024-01-01 11:05:31,/product,/home
u0336,s0336,2024-01-01 11:06:02,/product,/product
u0336,s0336,2024-01-01 11:06:20,/checkout,/product
u0336,s0336,2024-01-01 11:07:08,/search,/checkout
u0336,s0336,2024-01-01 11:07:15,/search,/search
u0336,s0336,2024-01-01 11:07:39,/home,/search
u0337,s0337,2024-01-02 09:33:00,/exit,
u0338,s0338,2024-01-02 09:12:00,/product,
u0338,s0338,2024-01-02 09:12:53,/product,/product
u0338,s0338,2024-01-02 09:13:39,/checkout,/product
u0338,s0338,2024-01-02 09:14:13,/search,/checkout
u0338,s0338,2024-01-02 09:14:28,/exit,/search
u0339,s0339,2024-01-02 03:17:00,/cart,
u0339,s0339,2024-01-02 03:17:08,/exit,/cart
u0340,s0340,2024-01-01 18:38:00,/product,
u0340,s0340,2024-01-01 18:38:40,/exit,/product
u0341,s0341,2024-01-01 13:59:00,/checkout,
u0341,s0341,2024-01-01 13:59:35,/search,/checkout
u0341,s0341,2024-01-01 14:00:09,/checkout,/search
u0341,s0341,2024-01-01 14:01:01,/home,/checkout
u0341,s0341,2024-01-01 14:01:51,/home,/home
u0341,s0341,2024-01-01 14:02:11,/cart,/home
u0341,s0341,2024-01-01 14:03:00,/cart,/cart
u0341,s0341,2024-01-01 14:03:22,/search,/cart
u0342,s0342,2024-01-02 00:34:00,/home,
u0342,s0342,2024-01-02 00:34:16,/home,/home
u0342,s0342,2024-01-02 00:35:07,/home,/home
u0342,s0342,2024-01-02 00:35:16,/product,/home
u0342,s0342,2024-01-02 00:35:37,/home,/product
u0343,s0343,2024-01-01 16:48:00,/cart,
u0343,s0343,2024-01-01 16:48:34,/exit,/cart
u0344,s0344,2024-01-01 19:43:00,/checkout,
u0344,s0344,2024-01-01 19:43:21,/checkout,/checkout
u0344,s0344,2024-01-01 19:44:10,/cart,/checkout
u0344,s0344,2024-01-01 19:44:38,/product,/cart
u0344,s0344,2024-01-01 19:44:59,/cart,/product
u0344,s0344,2024-01-01 19:45:45,/product,/cart
u0344,s0344,2024-01-01 19:46:10,/home,/product
u0345,s0345,2024-01-02 03:56:00,/home,
u0345,s0345,2024-01-02 03:56:08,/product,/home
u0345,s0345,2024-01-02 03:56:35,/exit,/product
u0346,s0346,2024-01-01 20:25:00,/cart,
u0346,s0346,2024-01-01 20:25:48,/product,/cart
u0346,s0346,2024-01-01 20:26:15,/home,/product
u0346,s0346,2024-01-01 20:26:49,/home,/home
u0347,s0347,2024-01-02 09:20:00,/cart,
u0347,s0347,2024-01-02 09:20:31,/product,/cart
u0347,s0347,2024-01-02 09:21:30,/checkout,/product
u0347,s0347,2024-01-02 09:21:53,/checkout,/checkout
u0347,s0347,2024-01-02 09:22:11,/checkout,/checkout
u0347,s0347,2024-01-02 09:22:47,/search,/checkout
u0347,s0347,2024-01-02 09:23:40,/cart,/search
u0347,s0347,2024-01-02 09:24:10,/product,/cart
u0348,s0348,2024-01-01 14:37:00,/search,
u0348,s0348,2024-01-01 14:37:46,/cart,/search
u0348,s0348,2024-01-01 14:37:55,/cart,/cart
u0349,s0349,2024-01-02 08:24:00,/home,
u0349,s0349,2024-01-02 08:24:23,/cart,/home
u0349,s0349,2024-01-02 08:24:48,/search,/cart
u0349,s0349,2024-01-02 08:25:32,/home,/search
u0349,s0349,2024-01-02 08:26:27,/exit,/home
u0350,s0350,2024-01-01 16:45:00,/home,
u0350,s0350,2024-01-01 16:45:05,/product,/home
u0350,s0350,2024-01-01 16:46:05,/home,/product
u0350,s0350,2024-01-01 16:46:29,/product,/home
u0351,s0351,2024-01-02 00:20:00,/product,
u0351,s0351,2024-01-02 00:20:20,/search,/product
u0351,s0351,2024-01-02 00:20:46,/search,/search
u0351,s0351,2024-01-02 00:21:42,/product,/search
u0351,s0351,2024-01-02 00:22:11,/home,/product
u0351,s0351,2024-01-02 00:22:21,/search,/home
u0351,s0351,2024-01-02 00:23:07,/exit,/search
u0352,s0352,2024-01-01 21:37:00,/exit,
u0353,s0353,2024-01-01 16:00:00,/search,
u0353,s0353,2024-01-01 16:00:43,/cart,/search
u0353,s0353,2024-01-01 16:01:14,/search,/cart
u0353,s0353,2024-01-01 16:02:11,/exit,/search
u0354,s0354,2024-01-02 00:37:00,/cart,
u0354,s0354,2024-01-02 00:37:56,/search,/cart
u0354,s0354,2024-01-02 00:38:32,/product,/search
u0354,s0354,2024-01-02 00:38:46,/home,/product
u0354,s0354,2024-01-02 00:39:43,/search,/home
u0354,s0354,2024-01-02 00:40:43,/checkout,/search
u0355,s0355,2024-01-01 23:15:00,/exit,
u0356,s0356,2024-01-02 06:59:00,/home,
u0356,s0356,2024-01-02 06:59:45,/home,/home
u0356,s0356,2024-01-02 07:00:14,/exit,/home
u0357,s0357,2024-01-02 00:14:00,/product,
u0357,s0357,2024-01-02 00:14:58,/cart,/product
u0357,s0357,2024-01-02 00:15:35,/product,/cart
u0357,s0357,2024-01-02 00:16:27,/home,/product
u0357,s0357,2024-01-02 00:17:00,/cart,/home
u0357,s0357,2024-01-02 00:17:49,/home,/cart
u0357,s0357,2024-01-02 00:18:36,/search,/home
u0357,s0357,2024-01-02 00:19:19,/home,/search
u0357,s0357,2024-01-02 00:19:49,/checkout,/home
u0358,s0358,2024-01-02 01:21:00,/product,
u0358,s0358,2024-01-02 01:21:46,/checkout,/product
u0358,s0358,2024-01-02 01:22:34,/cart,/checkout
u0358,s0358,2024-01-02 01:23:24,/cart,/cart
u0358,s0358,2024-01-02 01:23:30,/checkout,/cart
u0358,s0358,2024-01-02 01:24:22,/cart,/checkout
u0358,s0358,2024-01-02 01:24:58,/exit,/cart
u0359,s0359,2024-01-01 14:42:00,/home,
u0359,s0359,2024-01-01 14:42:13,/cart,/home
u0359,s0359,2024-01-01 14:42:32,/cart,/cart
u0359,s0359,2024-01-01 14:43:11,/home,/cart
u0359,s0359,2024-01-01 14:44:11,/product,/home
u0359,s0359,2024-01-01 14:45:11,/product,/product
u0359,s0359,2024-01-01 14:45:47,/home,/product
u0359,s0359,2024-01-01 14:46:22,/product,/home
u0360,s0360,2024-01-01 15:38:00,/checkout,
u0360,s0360,2024-01-01 15:38:48,/search,/checkout
u0360,s0360,2024-01-01 15:39:20,/exit,/search
u0361,s0361,2024-01-01 21:18:00,/home,
u0361,s0361,2024-01-01 21:18:20,/search,/home
u0361,s0361,2024-01-01 21:18:30,/search,/search
u0361,s0361,2024-01-01 21:19:19,/search,/search
u0361,s0361,2024-01-01 21:19:47,/search,/search
u0361,s0361,2024-01-01 21:20:15,/home,/search
u0361,s0361,2024-01-01 21:20:24,/search,/home
u0362,s0362,2024-01-01 18:55:00,/search,
u0362,s0362,2024-01-01 18:55:29,/cart,/search
u0362,s0362,2024-01-01 18:55:53,/product,/cart
u0362,s0362,2024-01-01 18:56:35,/cart,/product
u0362,s0362,2024-01-01 18:56:55,/exit,/cart
u0363,s0363,2024-01-02 03:57:00,/exit,
u0364,s0364,2024-01-02 01:16:00,/checkout,
u0364,s0364,2024-01-02 01:16:10,/exit,/checkout
u0365,s0365,2024-01-01 16:14:00,/search,
u0365,s0365,2024-01-01 16:14:13,/product,/search
u0365,s0365,2024-01-01 16:15:01,/checkout,/product
u0365,s0365,2024-01-01 16:15:30,/home,/checkout
u0365,s0365,2024-01-01 16:16:22,/search,/home
u0365,s0365,2024-01-01 16:17:19,/checkout,/search
u0365,s0365,2024-01-01 16:17:39,/home,/checkout
u0366,s0366,2024-01-01 21:18:00,/cart,
u0366,s0366,2024-01-01 21:18:33,/checkout,/cart
u0366,s0366,2024-01-01 21:19:00,/search,/checkout
u0366,s0366,2024-01-01 21:19:51,/home,/search
u0366,s0366,2024-01-01 21:20:34,/checkout,/home
u0366,s0366,2024-01-01 21:21:21,/product,/checkout
u0366,s0366,2024-01-01 21:22:01,/home,/product
u0367,s0367,2024-01-02 02:33:00,/home,
u0367,s0367,2024-01-02 02:33:56,/cart,/home
u0367,s0367,2024-01-02 02:34:36,/exit,/cart
u0368,s0368,2024-01-02 01:09:00,/exit,
u0369,s0369,2024-01-01 10:14:00,/home,
u0369,s0369,2024-01-01 10:14:09,/exit,/home
u0370,s0370,2024-01-02 00:04:00,/home,
u0370,s0370,2024-01-02 00:04:12,/home,/home
u0370,s0370,2024-01-02 00:04:38,/product,/home
u0370,s0370,2024-01-02 00:05:13,/checkout,/product
u0370,s0370,2024-01-02 00:05:54,/exit,/checkout
u0371,s0371,2024-01-02 01:10:00,/home,
u0371,s0371,2024-01-02 01:10:46,/search,/home
u0371,s0371,2024-01-02 01:11:30,/search,/search
u0371,s0371,2024-01-02 01:12:24,/home,/search
u0371,s0371,2024-01-02 01:12:30,/cart,/home
u0371,s0371,2024-01-02 01:12:54,/home,/cart
u0371,s0371,2024-01-02 01:13:26,/product,/home
u0371,s0371,2024-01-02 01:13:40,/checkout,/product
u0371,s0371,2024-01-02 01:13:57,/cart,/checkout
u0371,s0371,2024-01-02 01:14:11,/product,/cart
u0372,s0372,2024-01-01 13:37:00,/product,
u0372,s0372,2024-01-01 13:37:50,/cart,/product
u0372,s0372,2024-01-01 13:38:27,/home,/cart
u0372,s0372,2024-01-01 13:39:12,/search,/home
u0372,s0372,2024-01-01 13:39:39,/home,/search
u0373,s0373,2024-01-01 21:47:00,/cart,
u0373,s0373,2024-01-01 21:47:31,/exit,/cart
u0374,s0374,2024-01-01 15:15:00,/checkout,
u0374,s0374,2024-01-01 15:16:00,/search,/checkout
u0374,s0374,2024-01-01 15:16:25,/cart,/search
u0375,s0375,2024-01-02 02:45:00,/home,
u0375,s0375,2024-01-02 02:45:39,/search,/home
u0375,s0375,2024-01-02 02:45:44,/checkout,/search
u0376,s0376,2024-01-02 03:00:00,/cart,
u0376,s0376,2024-01-02 03:00:19,/home,/cart
u0376,s0376,2024-01-02 03:00:52,/cart,/home
u0376,s0376,2024-01-02 03:01:48,/checkout,/cart
u0376,s0376,2024-01-02 03:02:39,/product,/checkout
u0376,s0376,2024-01-02 03:03:12,/product,/product
u0376,s0376,2024-01-02 03:03:55,/product,/product
u0376,s0376,2024-01-02 03:04:53,/exit,/product
u0377,s0377,2024-01-01 19:39:00,/search,
u0377,s0377,2024-01-01 19:39:32,/search,/search
u0377,s0377,2024-01-01 19:40:32,/exit,/search
u0378,s0378,2024-01-02 06:58:00,/cart,
u0378,s0378,2024-01-02 06:58:35,/cart,/cart
u0378,s0378,2024-01-02 06:59:13,/product,/cart
u0378,s0378,2024-01-02 06:59:24,/checkout,/product
u0378,s0378,2024-01-02 07:00:18,/home,/checkout
u0378,s0378,2024-01-02 07:01:03,/home,/home
u0378,s0378,2024-01-02 07:01:51,/cart,/home
u0378,s0378,2024-01-02 07:02:35,/cart,/cart
u0378,s0378,2024-01-02 07:03:32,/checkout,/cart
u0379,s0379,2024-01-01 18:41:00,/checkout,
u0379,s0379,2024-01-01 18:41:28,/exit,/checkout
u0380,s0380,2024-01-02 08:15:00,/home,
u0380,s0380,2024-01-02 08:15:29,/search,/home
u0380,s0380,2024-01-02 08:15:53,/cart,/search
